code,college,district,course,OC,BC,BCM,MBC,SCA,SC,ST
2643,BHARATHIYAR INSTITUTE OF ENGINEERING FOR WOMEN,SALEM,Electronics And Communication Engineering ,139.5,108.5,0,126.7,0,168,0
2643,BHARATHIYAR INSTITUTE OF ENGINEERING FOR WOMEN,SALEM,Electrical And Electronics Engineering ,89.25,0,0,0,0,0,0
2644,GREENTECH COLLEGE OF ENGINEERING FOR WOMEN,SALEM,Electrical And Electronics Engineering ,108.25,0,0,0,0,0,0
2644,GREENTECH COLLEGE OF ENGINEERING FOR WOMEN,SALEM,Computer Science And Engineering ,105,88,0,97.25,0,0,0
2644,GREENTECH COLLEGE OF ENGINEERING FOR WOMEN,SALEM,Electronics And Communication Engineering ,131,103.7,113.7,114.2,0,0,0
2644,GREENTECH COLLEGE OF ENGINEERING FOR WOMEN,SALEM,Information Technology,105.75,0,0,0,0,0,0
2646,TAGORE INSTITUTE OF ENGINEERING AND TECHNOLOGY,SALEM,Computer Science And Engineering ,82.5,0,0,0,0,0,0
2646,TAGORE INSTITUTE OF ENGINEERING AND TECHNOLOGY,SALEM,Civil Engineering,128.5,105.2,0,99.25,0,0,0
2646,TAGORE INSTITUTE OF ENGINEERING AND TECHNOLOGY,SALEM,Electrical And Electronics Engineering ,82.5,0,0,0,0,0,0
2646,TAGORE INSTITUTE OF ENGINEERING AND TECHNOLOGY,SALEM,Electronics And Communication Engineering ,90.5,0,0,0,0,0,0
2646,TAGORE INSTITUTE OF ENGINEERING AND TECHNOLOGY,SALEM,Mechanical Engineering,104.25,87.5,0,86.25,0,85,86
2648,ANNAPOORANA ENGINEERING COLLEGE,SALEM,Electrical And Electronics Engineering ,85,0,0,78,0,0,0
2648,ANNAPOORANA ENGINEERING COLLEGE,SALEM,Computer Science And Engineering ,80,0,0,0,0,0,0
2648,ANNAPOORANA ENGINEERING COLLEGE,SALEM,Electronics And Communication Engineering ,122.25,92.5,0,97.25,0,0,0
2648,ANNAPOORANA ENGINEERING COLLEGE,SALEM,Mechanical Engineering,113.5,88.75,0,81.75,0,0,0
2648,ANNAPOORANA ENGINEERING COLLEGE,SALEM,Automobile Engineering,122.5,0,0,0,0,0,0
2648,ANNAPOORANA ENGINEERING COLLEGE,SALEM,Civil Engineering,133.5,106,120.5,94.25,0,0,0
2653,KNOWLEDGE INSTITUTE OF TECHNOLOGY,SALEM,Electrical And Electronics Engineering ,169,153.2,0,156.5,126.5,105.5,0
2653,KNOWLEDGE INSTITUTE OF TECHNOLOGY,SALEM,Civil Engineering,178.5,167.2,169.7,166,142.2,109.5,0
2653,KNOWLEDGE INSTITUTE OF TECHNOLOGY,SALEM,Electronics And Communication Engineering ,179.75,161.5,140.7,153.5,114.2,114.5,0
2653,KNOWLEDGE INSTITUTE OF TECHNOLOGY,SALEM,Mechanical Engineering,171.5,153.2,103.7,154.7,99.75,93.75,0
2653,KNOWLEDGE INSTITUTE OF TECHNOLOGY,SALEM,Computer Science And Engineering ,160.75,148.5,0,138.7,89.75,118,0
2658,V.S.A. EDUCATIONAL AND CHARITABLE TRUSTS GROUP OF INSTITUTIONS,SALEM,Electrical And Electronics Engineering ,111.25,96.5,0,88,0,107.2,0
2658,V.S.A. EDUCATIONAL AND CHARITABLE TRUSTS GROUP OF INSTITUTIONS,SALEM,Civil Engineering,113.75,88,112.5,93.5,0,0,0
2658,V.S.A. EDUCATIONAL AND CHARITABLE TRUSTS GROUP OF INSTITUTIONS,SALEM,Electronics And Communication Engineering ,102.5,94.25,0,79.25,0,92.25,0
2658,V.S.A. EDUCATIONAL AND CHARITABLE TRUSTS GROUP OF INSTITUTIONS,SALEM,Mechanical Engineering,123.5,96.75,91.5,87,0,85.75,0
2658,V.S.A. EDUCATIONAL AND CHARITABLE TRUSTS GROUP OF INSTITUTIONS,SALEM,Computer Science And Engineering ,78.25,0,0,0,0,0,0
2659,SALEM COLLEGE OF ENGINEERING AND TECHNOLOGY,SALEM,Computer Science And Engineering ,131,0,0,0,0,0,0
2659,SALEM COLLEGE OF ENGINEERING AND TECHNOLOGY,SALEM,Electrical And Electronics Engineering ,88.5,0,0,0,0,0,0
2659,SALEM COLLEGE OF ENGINEERING AND TECHNOLOGY,SALEM,Electronics And Communication Engineering ,167.25,0,0,0,0,0,0
2659,SALEM COLLEGE OF ENGINEERING AND TECHNOLOGY,SALEM,Mechanical Engineering,87,0,0,0,0,0,0
2659,SALEM COLLEGE OF ENGINEERING AND TECHNOLOGY,SALEM,Bio Medical Engineering,101.5,0,0,0,0,0,0
2659,SALEM COLLEGE OF ENGINEERING AND TECHNOLOGY,SALEM,Civil Engineering,129.25,121.2,95.5,112.7,0,0,0
2659,SALEM COLLEGE OF ENGINEERING AND TECHNOLOGY,SALEM,Mechatronics,98.25,0,0,0,0,0,0
2663,S.R.S. COLLEGE OF ENGINEERING AND TECHNOLOGY,SALEM,Automobile Engineering,135,0,0,0,0,0,0
2663,S.R.S. COLLEGE OF ENGINEERING AND TECHNOLOGY,SALEM,Computer Science And Engineering ,93.5,0,0,0,0,0,0
2663,S.R.S. COLLEGE OF ENGINEERING AND TECHNOLOGY,SALEM,Electronics And Communication Engineering ,112.5,0,0,0,0,0,0
2663,S.R.S. COLLEGE OF ENGINEERING AND TECHNOLOGY,SALEM,Mechanical Engineering,78.5,0,0,0,0,0,0
2666,THE KAVERY COLLEGE OF ENGINEERING,SALEM,Electrical And Electronics Engineering ,91.25,0,0,0,0,0,0
2666,THE KAVERY COLLEGE OF ENGINEERING,SALEM,Mechanical Engineering,90.25,0,0,0,0,0,0
2666,THE KAVERY COLLEGE OF ENGINEERING,SALEM,Automobile Engineering,106.5,0,0,0,0,0,0
2666,THE KAVERY COLLEGE OF ENGINEERING,SALEM,Civil Engineering,97,0,0,0,0,0,0
2666,THE KAVERY COLLEGE OF ENGINEERING,SALEM,Mechatronics,144.25,0,0,0,0,0,0
2666,THE KAVERY COLLEGE OF ENGINEERING,SALEM,Chemical Engineering,139.25,98.25,138.2,98.25,0,0,0
5012,CENTRAL ELECTROCHEMICAL RESEARCH INSTITUTE (CSIR) KARAIKUDI,SIVAGANGAI,Chemical And Electro Chemical Engineering (SS),197,196.2,194.2,194.2,189,188.5,0
5502,SRI RAAJA RAAJAN COLLEGE OF ENGINEERING AND TECHNOLOGY,SIVAGANGAI,Electrical And Electronics Engineering ,115.5,0,0,0,0,0,0
5502,SRI RAAJA RAAJAN COLLEGE OF ENGINEERING AND TECHNOLOGY,SIVAGANGAI,Civil Engineering,116.25,99.75,93,82.5,0,88.75,0
5502,SRI RAAJA RAAJAN COLLEGE OF ENGINEERING AND TECHNOLOGY,SIVAGANGAI,Electronics And Communication Engineering ,94.25,0,0,0,0,0,0
5502,SRI RAAJA RAAJAN COLLEGE OF ENGINEERING AND TECHNOLOGY,SIVAGANGAI,Mechanical Engineering,106.75,86.75,103.2,82.75,0,0,0
5502,SRI RAAJA RAAJAN COLLEGE OF ENGINEERING AND TECHNOLOGY,SIVAGANGAI,Computer Science And Engineering ,96.5,0,0,0,0,0,0
5533,KIT & KIM TECHNICAL CAMPUS,SIVAGANGAI,Computer Science And Engineering ,109.75,0,0,0,0,0,0
5533,KIT & KIM TECHNICAL CAMPUS,SIVAGANGAI,Civil Engineering,116,90.75,96.75,83.5,0,83.75,0
5533,KIT & KIM TECHNICAL CAMPUS,SIVAGANGAI,Electronics And Communication Engineering ,109.75,0,0,0,0,0,0
5533,KIT & KIM TECHNICAL CAMPUS,SIVAGANGAI,Mechanical Engineering,93.5,89.75,0,0,0,0,0
5533,KIT & KIM TECHNICAL CAMPUS,SIVAGANGAI,Electrical And Electronics Engineering ,96.5,0,0,0,0,0,0
5842,MADURAI INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIVAGANGAI,Electrical And Electronics Engineering ,127.25,0,0,0,0,0,0
5842,MADURAI INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIVAGANGAI,Computer Science And Engineering ,123.25,0,0,0,0,0,0
5842,MADURAI INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIVAGANGAI,Electronics And Communication Engineering ,120.5,0,0,0,0,0,0
5842,MADURAI INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIVAGANGAI,Mechanical Engineering,100.25,0,0,0,0,0,0
5842,MADURAI INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIVAGANGAI,Civil Engineering,92.25,0,0,0,0,0,0
5901,A.C.COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),SIVAGANGAI,Computer Science And Engineering ,195.25,194.5,193,192.2,149.2,179.7,138.7
5901,A.C.COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),SIVAGANGAI,Electrical And Electronics Engineering ,195,194.2,192,192.7,166.2,180.2,168
5901,A.C.COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),SIVAGANGAI,Electronics And Communication Engineering ,196.25,195.7,193.5,193.7,177,181.7,163.7
5901,A.C.COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),SIVAGANGAI,Mechanical Engineering,196.25,195.5,194,193.7,179.5,185,163.5
5903,K.L.N.COLLEGE OF INFORMATION TECHNOLOGY,SIVAGANGAI,Electrical And Electronics Engineering ,162,157,133,111.2,0,96,0
5903,K.L.N.COLLEGE OF INFORMATION TECHNOLOGY,SIVAGANGAI,Civil Engineering,177.75,171,158.7,156.5,165.5,138,0
5903,K.L.N.COLLEGE OF INFORMATION TECHNOLOGY,SIVAGANGAI,Electronics And Communication Engineering ,169.5,163.2,150.2,136.5,0,106.5,0
5903,K.L.N.COLLEGE OF INFORMATION TECHNOLOGY,SIVAGANGAI,Information Technology,136.5,100.7,0,87.75,0,0,0
5903,K.L.N.COLLEGE OF INFORMATION TECHNOLOGY,SIVAGANGAI,Computer Science And Engineering ,161.75,156.2,146,114,0,101.5,0
5904,K.L.N.COLLEGE OF ENGINEERING,SIVAGANGAI,Computer Science And Engineering ,183,180,178.7,156.5,0,78.75,0
5904,K.L.N.COLLEGE OF ENGINEERING,SIVAGANGAI,Electrical And Electronics Engineering ,178.75,174.5,158.7,149.7,124.5,108.5,0
5904,K.L.N.COLLEGE OF ENGINEERING,SIVAGANGAI,Electronics And Communication Engineering ,185.25,183,179.2,168.7,0,131.2,0
5904,K.L.N.COLLEGE OF ENGINEERING,SIVAGANGAI,Mechanical Engineering,182,180.2,179.7,170.2,96,145,0
5904,K.L.N.COLLEGE OF ENGINEERING,SIVAGANGAI,Automobile Engineering,147.25,126,127.5,83.5,0,129.2,0
5904,K.L.N.COLLEGE OF ENGINEERING,SIVAGANGAI,Electronics And Instru Engineering ,156,138.7,138.7,123.7,0,0,0
5904,K.L.N.COLLEGE OF ENGINEERING,SIVAGANGAI,Information Technology,172,165.5,148.2,93.25,0,122.2,0
5912,PANDIAN SARASWATHI YADAV ENGINEERING COLLEGE,SIVAGANGAI,Electrical And Electronics Engineering ,178.75,0,0,0,0,0,0
5912,PANDIAN SARASWATHI YADAV ENGINEERING COLLEGE,SIVAGANGAI,Civil Engineering,116.25,91.75,108.2,78.25,0,0,0
5912,PANDIAN SARASWATHI YADAV ENGINEERING COLLEGE,SIVAGANGAI,Electronics And Communication Engineering ,102.5,0,0,0,0,0,0
5912,PANDIAN SARASWATHI YADAV ENGINEERING COLLEGE,SIVAGANGAI,Mechanical Engineering,87.75,0,0,0,0,86.75,0
5912,PANDIAN SARASWATHI YADAV ENGINEERING COLLEGE,SIVAGANGAI,Computer Science And Engineering ,96.25,0,0,0,0,0,0
5916,PANNAI COLLEGE OF ENGINEERING AND TECHNOLOGY,SIVAGANGAI,Civil Engineering,111.25,0,0,0,0,0,0
5916,PANNAI COLLEGE OF ENGINEERING AND TECHNOLOGY,SIVAGANGAI,Mechanical Engineering,96.75,0,0,0,0,0,0
5919,ST.MICHAEL COLLEGE OF ENGINEERING &amp; TECHNOLOGY,SIVAGANGAI,Electrical And Electronics Engineering ,102.5,0,0,0,0,0,0
5919,ST.MICHAEL COLLEGE OF ENGINEERING &amp; TECHNOLOGY,SIVAGANGAI,Computer Science And Engineering ,101,0,0,94.25,0,0,0
5919,ST.MICHAEL COLLEGE OF ENGINEERING &amp; TECHNOLOGY,SIVAGANGAI,Electronics And Communication Engineering ,95.5,0,0,0,0,0,0
5919,ST.MICHAEL COLLEGE OF ENGINEERING &amp; TECHNOLOGY,SIVAGANGAI,Mechanical Engineering,121.75,107.2,0,79.75,0,87.25,0
5919,ST.MICHAEL COLLEGE OF ENGINEERING &amp; TECHNOLOGY,SIVAGANGAI,Chemical Engineering,146.75,138.2,0,104.5,0,105.5,0
5919,ST.MICHAEL COLLEGE OF ENGINEERING &amp; TECHNOLOGY,SIVAGANGAI,Bio-Technology,131.25,106.2,0,129.2,0,0,0
3021,"UNIVERSITY COLLEGE OF ENGINEERING, PATTUKKOTTAI",THANJAVUR,Electrical And Electronics Engineering ,171,165.2,158,165.7,146,161.7,142.5
3021,"UNIVERSITY COLLEGE OF ENGINEERING, PATTUKKOTTAI",THANJAVUR,Electronics And Communication Engineering ,179.5,172.2,158.5,167.7,136.2,163.5,0
3021,"UNIVERSITY COLLEGE OF ENGINEERING, PATTUKKOTTAI",THANJAVUR,Mechanical Engineering,177.75,175.7,166.7,175.2,173.5,166,155.5
3021,"UNIVERSITY COLLEGE OF ENGINEERING, PATTUKKOTTAI",THANJAVUR,Mechanical Engineering - Tamil Medium,86.75,0,0,0,0,0,0
3021,"UNIVERSITY COLLEGE OF ENGINEERING, PATTUKKOTTAI",THANJAVUR,Civil Engineering,179.75,174.5,170.2,176.5,147.5,168,0
3021,"UNIVERSITY COLLEGE OF ENGINEERING, PATTUKKOTTAI",THANJAVUR,Civil Engineering - Tamil Medium,89,0,87.25,0,0,85.75,0
3451,SMR EAST COAST COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Computer Science And Engineering ,145.5,0,0,0,0,0,0
3451,SMR EAST COAST COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Civil Engineering,157.75,0,0,0,0,0,0
3451,SMR EAST COAST COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Electronics And Communication Engineering ,134.75,0,0,0,0,0,0
3451,SMR EAST COAST COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Mechanical Engineering,87.25,0,0,0,0,0,0
3456,K.S.K COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Computer Science And Engineering ,90.75,0,0,0,0,0,0
3456,K.S.K COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Civil Engineering,92.75,90.75,0,90.5,0,81,0
3456,K.S.K COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Electronics And Communication Engineering ,160.75,0,0,0,0,0,0
3456,K.S.K COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Mechanical Engineering,113.5,92.5,0,87.5,0,0,0
3766,STAR LION COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Electrical And Electronics Engineering ,107.75,0,0,0,0,0,0
3766,STAR LION COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Computer Science And Engineering ,105.75,0,0,0,0,0,0
3766,STAR LION COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Electronics And Communication Engineering ,97.25,0,0,0,0,0,0
3766,STAR LION COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Mechanical Engineering,85.25,0,0,0,0,0,0
3766,STAR LION COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Civil Engineering,89.25,0,0,0,0,0,0
3804,ARASU ENGINEERING COLLEGE,THANJAVUR,Electrical And Electronics Engineering ,125.25,106.7,108,94.25,0,103.2,0
3804,ARASU ENGINEERING COLLEGE,THANJAVUR,Computer Science And Engineering ,125,88,92,90.75,0,97,0
3804,ARASU ENGINEERING COLLEGE,THANJAVUR,Electronics And Communication Engineering ,120.75,93.25,0,91,0,79.75,0
3804,ARASU ENGINEERING COLLEGE,THANJAVUR,Mechanical Engineering,140.25,111.7,95,123.7,0,83.75,0
3804,ARASU ENGINEERING COLLEGE,THANJAVUR,Automobile Engineering,103,0,0,0,0,0,0
3804,ARASU ENGINEERING COLLEGE,THANJAVUR,Civil Engineering,140.25,94.5,137.7,129,0,92,0
3814,P.R. ENGINEERING COLLEGE,THANJAVUR,Computer Science And Engineering ,119.75,90.5,0,0,0,0,0
3814,P.R. ENGINEERING COLLEGE,THANJAVUR,Electrical And Electronics Engineering ,100.25,0,0,0,0,0,0
3814,P.R. ENGINEERING COLLEGE,THANJAVUR,Electronics And Communication Engineering ,93.25,0,0,0,0,0,0
3814,P.R. ENGINEERING COLLEGE,THANJAVUR,Mechanical Engineering,140,122,108.2,90.25,0,96.5,0
3814,P.R. ENGINEERING COLLEGE,THANJAVUR,Civil Engineering,144.75,123,137,94.25,0,85.75,0
3814,P.R. ENGINEERING COLLEGE,THANJAVUR,Information Technology,94,0,0,0,0,0,0
3824,PONNAIYAH RAMAJAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Computer Science And Engineering ,117.5,0,0,0,0,0,0
3824,PONNAIYAH RAMAJAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Civil Engineering,147.25,114.7,134.5,79.5,0,102.2,0
3824,PONNAIYAH RAMAJAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Electrical And Electronics Engineering ,111,0,0,0,0,0,0
3824,PONNAIYAH RAMAJAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Electronics And Communication Engineering ,90.25,0,0,0,0,0,0
3824,PONNAIYAH RAMAJAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Mechanical Engineering,113.5,94,87,85,0,93.5,0
3825,ST.JOSEPHS COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Computer Science And Engineering ,95.25,0,0,0,0,0,0
3825,ST.JOSEPHS COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Civil Engineering,112.75,91.5,0,0,112.2,91.25,0
3825,ST.JOSEPHS COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Electrical And Electronics Engineering ,89.75,0,0,0,0,0,0
3825,ST.JOSEPHS COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Electronics And Communication Engineering ,93.5,0,0,0,0,0,0
3825,ST.JOSEPHS COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Mechanical Engineering,124.5,86.5,99.75,83.75,0,82.25,0
3833,PARISUTHAM INSTITUTE OF TECHNOLOGY AND SCIENCE,THANJAVUR,Computer Science And Engineering ,104,90,0,0,0,0,0
3833,PARISUTHAM INSTITUTE OF TECHNOLOGY AND SCIENCE,THANJAVUR,Electrical And Electronics Engineering ,92.75,0,0,0,0,0,0
3833,PARISUTHAM INSTITUTE OF TECHNOLOGY AND SCIENCE,THANJAVUR,Electronics And Communication Engineering ,122,0,0,0,0,0,0
3833,PARISUTHAM INSTITUTE OF TECHNOLOGY AND SCIENCE,THANJAVUR,Aeronautical Engineering,83.25,0,0,0,0,0,0
3833,PARISUTHAM INSTITUTE OF TECHNOLOGY AND SCIENCE,THANJAVUR,Mechanical Engineering,109.5,95.75,0,87,0,0,0
3833,PARISUTHAM INSTITUTE OF TECHNOLOGY AND SCIENCE,THANJAVUR,Civil Engineering,140.5,127.7,95.75,87,0,114.5,0
3848,VANDAYAR ENGINEERING COLLEGE,THANJAVUR,Computer Science And Engineering ,101.25,0,0,0,0,0,0
3848,VANDAYAR ENGINEERING COLLEGE,THANJAVUR,Civil Engineering,102,0,0,0,0,0,0
3848,VANDAYAR ENGINEERING COLLEGE,THANJAVUR,Electrical And Electronics Engineering ,89.75,0,0,0,0,0,0
3848,VANDAYAR ENGINEERING COLLEGE,THANJAVUR,Electronics And Communication Engineering ,90.75,0,0,0,0,0,0
3848,VANDAYAR ENGINEERING COLLEGE,THANJAVUR,Mechanical Engineering,91.75,0,0,0,0,0,0
3849,ANNAI COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Computer Science And Engineering ,94.75,0,0,0,0,0,0
3849,ANNAI COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Electrical And Electronics Engineering ,83.25,0,0,0,0,0,0
3849,ANNAI COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Electronics And Communication Engineering ,110.25,0,0,0,0,0,0
3849,ANNAI COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Mechanical Engineering,91.5,0,0,91.75,0,90.5,0
3849,ANNAI COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Civil Engineering,82,0,0,0,0,0,0
3849,ANNAI COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Information Technology,87,0,0,0,0,0,0
3855,AS-SALAM COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Computer Science And Engineering ,117.75,0,0,0,0,0,0
3855,AS-SALAM COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Civil Engineering,118,106,108.7,94.25,0,0,0
3855,AS-SALAM COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Electrical And Electronics Engineering ,86,0,0,0,0,0,0
3855,AS-SALAM COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Electronics And Communication Engineering ,91,0,0,0,0,0,0
3855,AS-SALAM COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR,Mechanical Engineering,100.25,92.75,96.5,81.25,0,97.25,0
2705,CSI COLLEGE OF ENGINEERING,THE NILGRIS,Electrical And Electronics Engineering ,117.25,0,0,0,0,0,0
2705,CSI COLLEGE OF ENGINEERING,THE NILGRIS,Computer Science And Engineering ,87.5,0,0,0,0,0,0
2705,CSI COLLEGE OF ENGINEERING,THE NILGRIS,Electronics And Communication Engineering ,106,128.7,0,0,0,0,0
2705,CSI COLLEGE OF ENGINEERING,THE NILGRIS,Mechanical Engineering,148,116.7,138.2,79.75,0,106.5,0
2705,CSI COLLEGE OF ENGINEERING,THE NILGRIS,Civil Engineering,133,105.2,0,77.5,113,104.7,0
2705,CSI COLLEGE OF ENGINEERING,THE NILGRIS,Information Technology,113.25,0,0,0,0,0,0
5009,"GOVERNMENT COLLEGE OF ENGINEERING, BODIYANAYAKKANUR",THENI,Electrical And Electronics Engineering ,173.75,170,168.5,168.2,151.5,164.7,0
5009,"GOVERNMENT COLLEGE OF ENGINEERING, BODIYANAYAKKANUR",THENI,Civil Engineering,181.25,177,166.5,176,166.7,168,0
5009,"GOVERNMENT COLLEGE OF ENGINEERING, BODIYANAYAKKANUR",THENI,Electronics And Communication Engineering ,180.75,176.5,175.5,170.7,143,163,118.5
5009,"GOVERNMENT COLLEGE OF ENGINEERING, BODIYANAYAKKANUR",THENI,Mechanical Engineering,184,179.7,168.5,178.2,157.2,169.7,144.5
5009,"GOVERNMENT COLLEGE OF ENGINEERING, BODIYANAYAKKANUR",THENI,Computer Science And Engineering ,171,165.5,161.2,165.5,140,157.5,100.2
5535,VPV COLLEGE OF ENGINEERING,THENI,Electrical And Electronics Engineering ,103.25,0,0,0,0,0,0
5535,VPV COLLEGE OF ENGINEERING,THENI,Computer Science And Engineering ,89.5,0,0,0,0,0,0
5535,VPV COLLEGE OF ENGINEERING,THENI,Electronics And Communication Engineering ,110.75,0,0,0,0,0,0
5535,VPV COLLEGE OF ENGINEERING,THENI,Mechanical Engineering,85.5,0,0,0,0,0,0
5535,VPV COLLEGE OF ENGINEERING,THENI,Civil Engineering,79.25,0,0,0,0,0,0
5865,NADAR SARASWATHI COLLEGE OF ENGINEERING &amp; TECHNOLOGY,THENI,Electrical And Electronics Engineering ,112.5,0,0,0,0,0,0
5865,NADAR SARASWATHI COLLEGE OF ENGINEERING &amp; TECHNOLOGY,THENI,Civil Engineering,141.5,116.2,0,92.5,0,81.5,0
5865,NADAR SARASWATHI COLLEGE OF ENGINEERING &amp; TECHNOLOGY,THENI,Electronics And Communication Engineering ,156.75,101.7,0,92.5,0,0,0
5865,NADAR SARASWATHI COLLEGE OF ENGINEERING &amp; TECHNOLOGY,THENI,Mechanical Engineering,87,0,0,0,0,0,0
5865,NADAR SARASWATHI COLLEGE OF ENGINEERING &amp; TECHNOLOGY,THENI,Computer Science And Engineering ,85.25,0,0,0,0,0,0
5902,BHARATH NIKETAN ENGINEERING COLLEGE,THENI,Electrical And Electronics Engineering ,107.25,0,0,0,0,0,0
5902,BHARATH NIKETAN ENGINEERING COLLEGE,THENI,Computer Science And Engineering ,79.75,0,0,0,0,0,0
5902,BHARATH NIKETAN ENGINEERING COLLEGE,THENI,Electronics And Communication Engineering ,100.75,0,0,0,0,0,0
5902,BHARATH NIKETAN ENGINEERING COLLEGE,THENI,Mechanical Engineering,124.75,93.75,0,94,113.2,106,0
5902,BHARATH NIKETAN ENGINEERING COLLEGE,THENI,Electronics And Instru Engineering ,104.25,0,0,0,0,0,0
5902,BHARATH NIKETAN ENGINEERING COLLEGE,THENI,Civil Engineering,138.5,95.5,0,119.2,0,124,0
5902,BHARATH NIKETAN ENGINEERING COLLEGE,THENI,Information Technology,133,0,0,0,0,0,0
5988,THENI KAMMAVAR SANGAM COLLEGE OF TECHNOLOGY,THENI,Computer Science And Engineering ,92.5,0,0,0,0,0,0
5988,THENI KAMMAVAR SANGAM COLLEGE OF TECHNOLOGY,THENI,Civil Engineering,126,89.75,119.2,97.25,122.7,99,0
5988,THENI KAMMAVAR SANGAM COLLEGE OF TECHNOLOGY,THENI,Electrical And Electronics Engineering ,80,0,0,0,0,0,0
5988,THENI KAMMAVAR SANGAM COLLEGE OF TECHNOLOGY,THENI,Electronics And Communication Engineering ,91,0,0,0,0,0,0
5988,THENI KAMMAVAR SANGAM COLLEGE OF TECHNOLOGY,THENI,Mechanical Engineering,121.25,99.75,103.5,88.25,0,113,0
4669,THAMIRABHARANI ENGINEERING COLLEGE,THIRUNELVELI,Electrical And Electronics Engineering ,130.5,107.7,0,0,0,0,0
4669,THAMIRABHARANI ENGINEERING COLLEGE,THIRUNELVELI,Civil Engineering,106.25,86,0,91.75,0,0,0
4669,THAMIRABHARANI ENGINEERING COLLEGE,THIRUNELVELI,Electronics And Communication Engineering ,95.5,0,0,0,0,0,0
4669,THAMIRABHARANI ENGINEERING COLLEGE,THIRUNELVELI,Mechanical Engineering,108.75,98,0,84.75,0,0,0
4669,THAMIRABHARANI ENGINEERING COLLEGE,THIRUNELVELI,Computer Science And Engineering ,80.5,0,0,0,0,0,0
4675,UNIVERSAL COLLEGE OF ENGINEERING &amp; TECHNOLOGY,THIRUNELVELI,Electrical And Electronics Engineering ,108.75,0,0,0,0,0,0
4675,UNIVERSAL COLLEGE OF ENGINEERING &amp; TECHNOLOGY,THIRUNELVELI,Civil Engineering,98,0,0,0,0,0,0
4675,UNIVERSAL COLLEGE OF ENGINEERING &amp; TECHNOLOGY,THIRUNELVELI,Electronics And Communication Engineering ,105,95.5,88.25,0,0,0,0
4675,UNIVERSAL COLLEGE OF ENGINEERING &amp; TECHNOLOGY,THIRUNELVELI,Mechanical Engineering,117.25,99.5,0,109.5,0,102.7,0
4675,UNIVERSAL COLLEGE OF ENGINEERING &amp; TECHNOLOGY,THIRUNELVELI,Computer Science And Engineering ,95.25,0,0,0,0,0,0
4936,SCAD ENGINEERING COLLEGE,THIRUNELVELI,Electrical And Electronics Engineering ,118,0,0,0,0,0,0
4936,SCAD ENGINEERING COLLEGE,THIRUNELVELI,Computer Science And Engineering ,96,0,0,0,0,0,0
