season,round,name,element_type,team,pred,pred_norm,yhat,value,total_points_nextgw,transfers_in_nextgw,starting,type,player_id,first_name,second_name,full_name,team_name,jersey_code,probability,captain
2019-20,28,Sadio_ManÃÂ©_192,3,10,0.8237128257751465,0.9441775679588318,1,124,13.0,62841.0,1,transfer_dream,192,Sadio,Mané,Sadio Mané,Liverpool,liverpool,82.37,1.0
2019-20,2,Roberto_Firmino_187,4,10,0.8932727575302124,0.989921510219574,1,95,2.0,95558.0,1,model_budget,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,89.33,0.0
2019-20,10,Roberto_Firmino_187,4,10,0.7294447422027588,0.8132320642471313,1,96,2.0,43310.0,1,model_budget,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,72.94,0.0
2019-20,19,Roberto_Firmino_187,4,10,0.7649576663970947,0.8802663087844849,1,92,2.0,74119.0,1,model_budget,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,76.5,0.0
2019-20,20,Roberto_Firmino_187,4,10,0.7154940366744995,0.8478342890739441,1,92,2.0,32330.0,1,model_budget,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,71.55,0.0
2019-20,22,Roberto_Firmino_187,4,10,0.7658334970474243,0.955389678478241,1,93,2.0,176015.0,1,model_budget,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,76.58,0.0
2019-20,28,Roberto_Firmino_187,4,10,0.7836819887161255,0.8982923626899719,1,97,2.0,28536.0,1,model_budget,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,78.37,0.0
2019-20,29,Roberto_Firmino_187,4,10,0.7166403532028198,0.8815787434577942,1,96,2.0,26991.0,1,model_budget,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,71.66,0.0
2019-20,2,Roberto_Firmino_187,4,10,0.8932727575302124,0.989921510219574,1,95,2.0,95558.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,89.33,0.0
2019-20,9,Roberto_Firmino_187,4,10,0.8042752742767334,0.9373600482940674,1,96,2.0,26251.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,80.43,0.0
2019-20,10,Roberto_Firmino_187,4,10,0.7294447422027588,0.8132320642471313,1,96,2.0,43310.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,72.94,0.0
2019-20,12,Roberto_Firmino_187,4,10,0.7614572644233704,0.8299174904823303,1,95,9.0,25603.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,76.15,0.0
2019-20,13,Roberto_Firmino_187,4,10,0.7823411226272583,0.864406943321228,1,94,2.0,59022.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,78.23,0.0
2019-20,16,Roberto_Firmino_187,4,10,0.762977123260498,0.8497716188430786,1,94,2.0,11463.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,76.3,0.0
2019-20,19,Roberto_Firmino_187,4,10,0.7649576663970947,0.8802663087844849,1,92,2.0,74119.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,76.5,0.0
2019-20,20,Roberto_Firmino_187,4,10,0.7154940366744995,0.8478342890739441,1,92,2.0,32330.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,71.55,0.0
2019-20,22,Roberto_Firmino_187,4,10,0.7658334970474243,0.955389678478241,1,93,2.0,176015.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,76.58,0.0
2019-20,24,Roberto_Firmino_187,4,10,0.8269460201263428,0.9797457456588745,1,95,11.0,196412.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,82.69,0.0
2019-20,25,Roberto_Firmino_187,4,10,0.8190368413925171,0.9151057004928589,1,96,2.0,157782.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,81.9,0.0
2019-20,26,Roberto_Firmino_187,4,10,0.8247014880180359,0.9029973745346069,1,97,2.0,71389.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,82.47,0.0
2019-20,27,Roberto_Firmino_187,4,10,0.7513628005981445,0.7999640703201294,1,97,2.0,48771.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,75.14,0.0
2019-20,28,Roberto_Firmino_187,4,10,0.7836819887161255,0.8982923626899719,1,97,2.0,28536.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,78.37,0.0
2019-20,29,Roberto_Firmino_187,4,10,0.7166403532028198,0.8815787434577942,1,96,2.0,26991.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,71.66,0.0
2019-20,32,Roberto_Firmino_187,4,10,0.7570422291755676,0.8125128149986267,1,95,1.0,13686.0,1,model_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,75.7,0.0
2019-20,19,Roberto_Firmino_187,4,10,0.7649576663970947,0.8802663087844849,1,92,2.0,74119.0,0,transfer_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,76.5,0.0
2019-20,22,Roberto_Firmino_187,4,10,0.7658334970474243,0.955389678478241,1,93,2.0,176015.0,1,transfer_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,76.58,0.0
2019-20,23,Roberto_Firmino_187,4,10,0.758611798286438,0.8687069416046143,1,94,7.0,390466.0,1,transfer_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,75.86,0.0
2019-20,24,Roberto_Firmino_187,4,10,0.8099477291107178,0.9596065878868103,1,95,2.0,390466.0,1,transfer_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,80.99,0.0
2019-20,25,Roberto_Firmino_187,4,10,0.8190368413925171,0.9151057004928589,1,96,2.0,157782.0,1,transfer_dream,187,Roberto,Firmino,Roberto Firmino,Liverpool,liverpool,81.9,0.0
2019-20,7,Virgil_van Dijk_183,2,10,0.7181744280160323,1.0,1,65,2.0,35562.0,1,model_budget,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,71.82,0.0
2019-20,9,Virgil_van Dijk_183,2,10,0.5942318725734953,0.9752933087110967,1,65,2.0,24219.0,1,model_budget,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,59.42,0.0
2019-20,14,Virgil_van Dijk_183,2,10,0.6249634299663204,0.8394344639621277,1,64,1.0,60061.0,1,model_budget,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,62.5,0.0
2019-20,16,Virgil_van Dijk_183,2,10,0.8568091140833866,0.9536039197675416,1,64,7.0,68807.0,1,model_budget,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,85.68,0.0
2019-20,17,Virgil_van Dijk_183,2,10,0.4851080651003211,0.7713968729273775,0,64,6.0,46904.0,1,model_budget,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,48.51,0.0
2019-20,22,Virgil_van Dijk_183,2,10,0.5833664971359876,0.8403208190631274,1,64,15.0,70071.0,1,model_budget,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,58.34,0.0
2019-20,23,Virgil_van Dijk_183,2,10,0.9010969322102405,0.9528705626127116,1,64,2.0,222215.0,1,model_budget,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,90.11,0.0
2019-20,28,Virgil_van Dijk_183,2,10,0.760466784149942,1.0,1,66,6.0,26563.0,1,model_budget,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,76.05,0.0
2019-20,30,Virgil_van Dijk_183,2,10,0.6583237406789375,0.8762288570279999,1,65,9.0,55153.0,1,model_budget,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,65.83,0.0
2019-20,30,Virgil_van Dijk_183,2,10,0.6583237406789375,0.8762288570279999,1,65,9.0,55153.0,0,model_budget,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,65.83,0.0
2019-20,33,Virgil_van Dijk_183,2,10,0.5361573894592088,0.8226215646151315,1,65,2.0,47763.0,1,model_budget,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,53.62,0.0
2019-20,7,Virgil_van Dijk_183,2,10,0.7181744280160323,1.0,1,65,2.0,35562.0,1,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,71.82,0.0
2019-20,9,Virgil_van Dijk_183,2,10,0.5942318725734953,0.9752933087110967,1,65,2.0,24219.0,1,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,59.42,0.0
2019-20,14,Virgil_van Dijk_183,2,10,0.6249634299663204,0.8394344639621277,1,64,1.0,60061.0,1,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,62.5,0.0
2019-20,16,Virgil_van Dijk_183,2,10,0.8568091140833866,0.9536039197675416,1,64,7.0,68807.0,1,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,85.68,0.0
2019-20,17,Virgil_van Dijk_183,2,10,0.4851080651003211,0.7713968729273775,0,64,6.0,46904.0,1,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,48.51,0.0
2019-20,20,Virgil_van Dijk_183,2,10,0.3913281065042256,0.8524919833202337,0,64,7.0,82103.0,1,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,39.13,0.0
2019-20,22,Virgil_van Dijk_183,2,10,0.5833664971359876,0.8403208190631274,1,64,15.0,70071.0,1,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,58.34,0.0
2019-20,23,Virgil_van Dijk_183,2,10,0.9010969322102405,0.9528705626127116,1,64,2.0,222215.0,1,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,90.11,0.0
2019-20,24,Virgil_van Dijk_183,2,10,0.6337525366703088,0.9482783749681059,1,64,6.0,121745.0,1,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,63.38,0.0
2019-20,25,Virgil_van Dijk_183,2,10,0.7297189167157745,0.8164657563073208,1,65,6.0,73854.0,1,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,72.97,0.0
2019-20,28,Virgil_van Dijk_183,2,10,0.760466784149942,1.0,1,66,6.0,26563.0,1,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,76.05,0.0
2019-20,30,Virgil_van Dijk_183,2,10,0.6583237406789375,0.8762288570279999,1,65,9.0,55153.0,1,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,65.83,0.0
2019-20,32,Virgil_van Dijk_183,2,10,0.37567493731412205,0.8112092423707536,0,65,7.0,46588.0,0,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,37.57,0.0
2019-20,33,Virgil_van Dijk_183,2,10,0.5361573894592088,0.8226215646151315,1,65,2.0,47763.0,1,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,53.62,0.0
2019-20,34,Virgil_van Dijk_183,2,10,0.6061740135914132,0.8766087408848111,1,65,2.0,40933.0,0,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,60.62,0.0
2019-20,36,Virgil_van Dijk_183,2,10,0.5714026997565554,0.7790590348516445,1,65,1.0,11350.0,0,model_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,57.14,0.0
2019-20,14,Virgil_van Dijk_183,2,10,0.6249634299663204,0.8394344639621277,1,64,1.0,60061.0,0,transfer_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,62.5,0.0
2019-20,19,Virgil_van Dijk_183,2,10,0.32579858185505595,0.5282172290695936,0,64,6.0,48470.0,1,transfer_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,32.58,0.0
2019-20,20,Virgil_van Dijk_183,2,10,0.3913281065042256,0.8524919833202337,0,64,7.0,82103.0,1,transfer_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,39.13,0.0
2019-20,22,Virgil_van Dijk_183,2,10,0.5833664971359876,0.8403208190631274,1,64,15.0,70071.0,0,transfer_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,58.34,0.0
2019-20,23,Virgil_van Dijk_183,2,10,0.9010969322102405,0.9528705626127116,1,64,2.0,222215.0,1,transfer_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,90.11,0.0
2019-20,24,Virgil_van Dijk_183,2,10,0.1984333315634331,0.29691405762746415,0,64,6.0,222215.0,1,transfer_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,19.84,0.0
2019-20,24,Virgil_van Dijk_183,2,10,0.6337525366703088,0.9482783749681059,1,64,6.0,121745.0,0,transfer_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,63.38,0.0
2019-20,25,Virgil_van Dijk_183,2,10,0.7297189167157745,0.8164657563073208,1,65,6.0,73854.0,1,transfer_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,72.97,0.0
2019-20,26,Virgil_van Dijk_183,2,10,0.5131100595434536,0.736511700732217,1,65,1.0,59837.0,1,transfer_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,51.31,0.0
2019-20,32,Virgil_van Dijk_183,2,10,0.37567493731412205,0.8112092423707536,0,65,7.0,46588.0,0,transfer_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,37.57,0.0
2019-20,33,Virgil_van Dijk_183,2,10,0.5361573894592088,0.8226215646151315,1,65,2.0,47763.0,0,transfer_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,53.62,0.0
2019-20,34,Virgil_van Dijk_183,2,10,0.6061740135914132,0.8766087408848111,1,65,2.0,40933.0,0,transfer_dream,183,Virgil,van Dijk,Virgil van Dijk,Liverpool,liverpool,60.62,0.0
2019-20,7,Trent_Alexander-Arnold_182,2,10,0.6851537911104261,0.9540214248552038,1,72,3.0,72186.0,1,model_budget,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,68.52,0.0
2019-20,9,Trent_Alexander-Arnold_182,2,10,0.6092852962959473,1.0,1,72,1.0,24992.0,1,model_budget,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,60.93,0.0
2019-20,15,Trent_Alexander-Arnold_182,2,10,0.4255906220939568,0.5699816790496441,0,72,1.0,74076.0,1,model_budget,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,42.56,0.0
2019-20,23,Trent_Alexander-Arnold_182,2,10,0.945665620878757,1.0,1,75,5.0,167963.0,1,model_budget,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,94.57,0.0
2019-20,27,Trent_Alexander-Arnold_182,2,10,0.6900878340360703,1.0,1,77,1.0,67152.0,1,model_budget,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,69.01,0.0
2019-20,33,Trent_Alexander-Arnold_182,2,10,0.5236857383090411,0.8034864200024028,1,78,2.0,32692.0,1,model_budget,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,52.37,0.0
2019-20,7,Trent_Alexander-Arnold_182,2,10,0.6851537911104261,0.9540214248552038,1,72,3.0,72186.0,1,model_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,68.52,0.0
2019-20,9,Trent_Alexander-Arnold_182,2,10,0.6092852962959473,1.0,1,72,1.0,24992.0,1,model_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,60.93,0.0
2019-20,15,Trent_Alexander-Arnold_182,2,10,0.4255906220939568,0.5699816790496441,0,72,1.0,74076.0,1,model_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,42.56,0.0
2019-20,23,Trent_Alexander-Arnold_182,2,10,0.945665620878757,1.0,1,75,5.0,167963.0,1,model_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,94.57,0.0
2019-20,24,Trent_Alexander-Arnold_182,2,10,0.4860642749616094,0.7272937213195375,0,76,6.0,125222.0,0,model_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,48.61,0.0
2019-20,25,Trent_Alexander-Arnold_182,2,10,0.6168811787189561,0.6902141997378156,1,76,7.0,55702.0,0,model_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,61.69,0.0
2019-20,27,Trent_Alexander-Arnold_182,2,10,0.6900878340360703,1.0,1,77,1.0,67152.0,1,model_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,69.01,0.0
2019-20,28,Trent_Alexander-Arnold_182,2,10,0.6323641800999729,0.8315474038840979,1,77,2.0,37779.0,1,model_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,63.24,0.0
2019-20,30,Trent_Alexander-Arnold_182,2,10,0.6802458802776477,0.905407223441424,1,78,14.0,50915.0,1,model_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,68.02,0.0
2019-20,33,Trent_Alexander-Arnold_182,2,10,0.5236857383090411,0.8034864200024028,1,78,2.0,32692.0,1,model_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,52.37,0.0
2019-20,34,Trent_Alexander-Arnold_182,2,10,0.6463632395864549,0.9347277397312302,1,78,1.0,25284.0,1,model_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,64.64,0.0
2019-20,3,Trent_Alexander-Arnold_182,2,10,0.09445304614836388,0.1337253386034821,0,70,11.0,138001.0,0,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,9.45,0.0
2019-20,4,Trent_Alexander-Arnold_182,2,10,0.4073208023040028,0.5333512142777611,0,70,2.0,252915.0,1,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,40.73,0.0
2019-20,5,Trent_Alexander-Arnold_182,2,10,0.31919977435956665,0.36755874751570744,0,71,7.0,68444.0,0,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,31.92,0.0
2019-20,6,Trent_Alexander-Arnold_182,2,10,0.14122931259026547,0.19286753788540964,0,71,6.0,183915.0,1,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,14.12,0.0
2019-20,12,Trent_Alexander-Arnold_182,2,10,0.5246565807913298,0.7554017687571662,1,72,2.0,108792.0,0,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,52.47,0.0
2019-20,14,Trent_Alexander-Arnold_182,2,10,0.557614314555489,0.7489729011211446,1,72,3.0,61755.0,1,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,55.76,0.0
2019-20,19,Trent_Alexander-Arnold_182,2,10,0.3962294028077883,0.6424067165526914,0,72,8.0,319793.0,1,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,39.62,0.0
2019-20,20,Trent_Alexander-Arnold_182,2,10,0.3306743753307939,0.7203603558587834,0,73,6.0,246794.0,1,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,33.07,0.0
2019-20,21,Trent_Alexander-Arnold_182,2,10,0.335998190342492,0.46450545803695165,0,74,6.0,151074.0,1,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,33.6,0.0
2019-20,22,Trent_Alexander-Arnold_182,2,10,0.39497587999669204,0.5689501481803978,0,75,10.0,103110.0,1,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,39.5,0.0
2019-20,23,Trent_Alexander-Arnold_182,2,10,0.945665620878757,1.0,1,75,5.0,167963.0,1,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,94.57,0.0
2019-20,24,Trent_Alexander-Arnold_182,2,10,0.36291231240509375,0.5430225173874919,0,76,7.0,167963.0,1,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,36.29,0.0
2019-20,24,Trent_Alexander-Arnold_182,2,10,0.4860642749616094,0.7272937213195375,0,76,6.0,125222.0,1,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,48.61,0.0
2019-20,27,Trent_Alexander-Arnold_182,2,10,0.6900878340360703,1.0,1,77,1.0,67152.0,0,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,69.01,0.0
2019-20,28,Trent_Alexander-Arnold_182,2,10,0.6323641800999729,0.8315474038840979,1,77,2.0,37779.0,0,transfer_dream,182,Trent,Alexander-Arnold,Trent Alexander-Arnold,Liverpool,liverpool,63.24,0.0
2019-20,8,Andrew_Robertson_181,2,10,0.4876065582635181,0.8344873944960791,0,69,8.0,34739.0,1,model_budget,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,48.76,0.0
2019-20,16,Andrew_Robertson_181,2,10,0.8653683720864912,0.9631301279367837,1,71,1.0,41800.0,1,model_budget,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,86.54,0.0
2019-20,20,Andrew_Robertson_181,2,10,0.37791878057061606,0.823280325199769,0,70,12.0,39146.0,0,model_budget,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,37.79,0.0
2019-20,24,Andrew_Robertson_181,2,10,0.6683190858292264,1.0,1,70,6.0,60726.0,1,model_budget,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,66.83,0.0
2019-20,26,Andrew_Robertson_181,2,10,0.6596249358973889,0.9468173042941929,1,70,4.0,40181.0,1,model_budget,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,65.96,0.0
2019-20,33,Andrew_Robertson_181,2,10,0.6517667570628948,1.0,1,70,5.0,16426.0,1,model_budget,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,65.18,0.0
2019-20,35,Andrew_Robertson_181,2,10,0.7224036091285996,0.8862240353453854,1,70,6.0,23070.0,1,model_budget,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,72.24,0.0
2019-20,7,Andrew_Robertson_181,2,10,0.6692226576660665,0.931838605719789,1,69,2.0,37689.0,1,model_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,66.92,0.0
2019-20,8,Andrew_Robertson_181,2,10,0.4876065582635181,0.8344873944960791,0,69,8.0,34739.0,1,model_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,48.76,0.0
2019-20,9,Andrew_Robertson_181,2,10,0.5443736112881967,0.8934625775439342,1,69,2.0,56224.0,1,model_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,54.44,0.0
2019-20,16,Andrew_Robertson_181,2,10,0.8653683720864912,0.9631301279367837,1,71,1.0,41800.0,1,model_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,86.54,0.0
2019-20,19,Andrew_Robertson_181,2,10,0.4317908010943113,0.7000624103184311,0,70,6.0,25518.0,1,model_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,43.18,0.0
2019-20,20,Andrew_Robertson_181,2,10,0.37791878057061606,0.823280325199769,0,70,12.0,39146.0,0,model_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,37.79,0.0
2019-20,22,Andrew_Robertson_181,2,10,0.5718720735961628,0.8237634688363581,1,70,6.0,79168.0,0,model_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,57.19,0.0
2019-20,23,Andrew_Robertson_181,2,10,0.7959912690101976,0.841725924508628,1,70,1.0,103141.0,1,model_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,79.6,0.0
2019-20,24,Andrew_Robertson_181,2,10,0.6683190858292264,1.0,1,70,6.0,60726.0,1,model_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,66.83,0.0
2019-20,24,Andrew_Robertson_181,2,10,0.4619695610982317,0.691241011806563,0,70,6.0,103141.0,0,model_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,46.2,0.0
2019-20,25,Andrew_Robertson_181,2,10,0.7399445576957023,0.8279069914256038,1,70,9.0,29673.0,1,model_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,73.99,0.0
2019-20,26,Andrew_Robertson_181,2,10,0.6596249358973889,0.9468173042941929,1,70,4.0,40181.0,1,model_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,65.96,0.0
2019-20,33,Andrew_Robertson_181,2,10,0.6517667570628948,1.0,1,70,5.0,16426.0,1,model_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,65.18,0.0
2019-20,35,Andrew_Robertson_181,2,10,0.7224036091285996,0.8862240353453854,1,70,6.0,23070.0,1,model_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,72.24,0.0
2019-20,10,Andrew_Robertson_181,2,10,0.22302571789271836,0.281216410275786,0,69,9.0,87824.0,0,transfer_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,22.3,0.0
2019-20,11,Andrew_Robertson_181,2,10,0.2349565214270308,0.29678861043336957,0,69,5.0,81187.0,0,transfer_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,23.5,0.0
2019-20,13,Andrew_Robertson_181,2,10,0.3858576700663854,0.5760106085016095,0,70,2.0,123886.0,0,transfer_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,38.59,0.0
2019-20,21,Andrew_Robertson_181,2,10,0.4281639684215046,0.5919213435757543,0,70,6.0,80176.0,1,transfer_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,42.82,0.0
2019-20,22,Andrew_Robertson_181,2,10,0.5718720735961628,0.8237634688363581,1,70,6.0,79168.0,1,transfer_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,57.19,0.0
2019-20,23,Andrew_Robertson_181,2,10,0.7959912690101976,0.841725924508628,1,70,1.0,103141.0,1,transfer_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,79.6,0.0
2019-20,24,Andrew_Robertson_181,2,10,0.4619695610982317,0.691241011806563,0,70,6.0,103141.0,0,transfer_dream,181,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,46.2,0.0
2019-20,12,Alisson_Ramses Becker_189,1,10,0.4675778544625005,0.6732196854557985,0,59,3.0,93630.0,0,model_budget,189,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,46.76,0.0
2019-20,23,Alisson_Ramses Becker_189,1,10,0.8521400059559759,0.9011007560623038,1,61,2.0,95778.0,1,model_budget,189,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,85.21,0.0
2019-20,24,Alisson_Ramses Becker_189,1,10,0.5567132155045745,0.8330051128404102,1,61,8.0,54389.0,1,model_budget,189,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,55.67,0.0
2019-20,25,Alisson_Ramses Becker_189,1,10,0.7021982386364188,0.785673500923179,1,61,6.0,26875.0,1,model_budget,189,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,70.22,0.0
